survival_time,survival_rate,total_gains,gain,efficiency,equality,over_usage,gains_by_agent,scenario,model,run,Type
1,0.0,100.0,20.0,16.666666666666664,92.4,100.0,"{'persona_0': 15.0, 'persona_1': 21.0, 'persona_2': 24.0, 'persona_3': 20.0, 'persona_4': 20.0}",sheep_v6.4_final,VeilOfIgnorance_Phi-4,flowing-serenity-456,run
1,0.0,100.0,20.0,16.666666666666664,79.2,80.0,"{'persona_0': 32.0, 'persona_1': 20.0, 'persona_2': 23.0, 'persona_3': 10.0, 'persona_4': 15.0}",sheep_v6.4_final,VeilOfIgnorance_Phi-4,sandy-cloud-465,run
1.0 ± 0.0,0.0 ± 0.0,,20.0 ± 0.0,16.667 ± 0.0,70.32 ± 2.874,44.0 ± 7.84,{},,DeepSeek-R1-Distill-Llama-8B,,model_mean
1.0 ± 0.0,0.0 ± 0.0,,20.0 ± 0.0,16.667 ± 0.0,75.813 ± 10.374,80.0 ± 14.816,{},,Meta-Llama-2-13B,,model_mean
1.0 ± 0.0,0.0 ± 0.0,,20.0 ± 0.0,16.667 ± 0.0,75.2 ± 7.957,80.0 ± 8.554,{},,Meta-Llama-2-7B,,model_mean
1.333 ± 0.247,0.0 ± 0.0,,20.667 ± 0.494,17.222 ± 0.412,80.478 ± 9.068,84.0 ± 9.331,{},,Meta-Llama-3-8B,,model_mean
1.0 ± 0.0,0.0 ± 0.0,,20.0 ± 0.0,16.667 ± 0.0,74.4 ± 7.542,78.667 ± 11.131,{},,Mistral-7B-Instruct-v0.2,,model_mean
5.8 ± 2.321,33.333 ± 24.694,,58.347 ± 22.96,48.622 ± 19.133,87.669 ± 7.399,45.333 ± 17.412,{},,Phi-4,,model_mean
5.067 ± 1.571,6.667 ± 13.067,,26.44 ± 3.993,22.033 ± 3.327,27.356 ± 4.309,9.477 ± 2.35,{},,Qwen2.5-7B,,model_mean
5.0 ± 3.561,0.0 ± 0.0,,52.04 ± 32.836,43.367 ± 27.364,83.875 ± 8.312,40.2 ± 15.847,{},,Systemic_DeepSeek-R1-Distill-Llama-8B,,model_mean
2.067 ± 0.557,0.0 ± 0.0,,25.12 ± 3.245,20.933 ± 2.704,85.573 ± 2.742,80.222 ± 10.31,{},,Systemic_Meta-Llama-3-8B,,model_mean
1.133 ± 0.178,0.0 ± 0.0,,20.373 ± 0.59,16.978 ± 0.492,77.399 ± 5.899,79.333 ± 9.84,{},,Systemic_Mistral-7B-Instruct-v0.2,,model_mean
6.133 ± 2.27,33.333 ± 24.694,,51.973 ± 17.019,43.311 ± 14.183,90.788 ± 4.836,46.667 ± 16.398,{},,Systemic_Phi-4,,model_mean
8.8 ± 3.79,40.0 ± 48.01,,86.4 ± 33.087,72.0 ± 27.572,85.932 ± 13.915,5.411 ± 3.791,{},,Univ_DeepSeek-R1-Distill-Llama-8B,,model_mean
1.067 ± 0.131,0.0 ± 0.0,,20.133 ± 0.261,16.778 ± 0.218,76.669 ± 6.752,70.667 ± 10.025,{},,Univ_Meta-Llama-2-7B,,model_mean
6.867 ± 2.388,40.0 ± 25.662,,43.547 ± 11.091,36.289 ± 9.243,74.92 ± 7.642,14.295 ± 5.39,{},,Univ_Meta-Llama-3-8B,,model_mean
2.333 ± 1.375,0.0 ± 0.0,,28.467 ± 8.586,23.722 ± 7.155,66.18 ± 7.409,51.117 ± 11.669,{},,Univ_Mistral-7B-Instruct-v0.2,,model_mean
12.0 ± 0.0,100.0 ± 0.0,,110.547 ± 7.372,92.122 ± 6.143,98.304 ± 1.461,1.333 ± 1.322,{},,Univ_Phi-4,,model_mean
5.4 ± 3.429,20.0 ± 39.2,,49.68 ± 17.553,41.4 ± 14.627,77.419 ± 10.247,21.067 ± 16.469,{},,Univ_alt_DeepSeek-R1-Distill-Llama-8B,,model_mean
2.333 ± 1.453,6.667 ± 13.067,,27.373 ± 6.635,22.811 ± 5.529,85.995 ± 4.696,81.889 ± 14.267,{},,Univ_alt_Meta-Llama-3-8B,,model_mean
2.067 ± 1.487,6.667 ± 13.067,,25.253 ± 7.797,21.044 ± 6.498,77.311 ± 5.15,70.933 ± 14.481,{},,Univ_alt_Mistral-7B-Instruct-v0.2,,model_mean
8.933 ± 2.055,60.0 ± 25.662,,73.147 ± 18.756,60.956 ± 15.63,94.321 ± 3.013,23.137 ± 12.734,{},,Univ_alt_Phi-4,,model_mean
2.6 ± 0.784,0.0 ± 0.0,,30.44 ± 5.764,25.367 ± 4.804,76.878 ± 10.892,52.0 ± 14.403,{},,VeilOfIgnorance_DeepSeek-R1-Distill-Llama-8B,,model_mean
1.067 ± 0.131,0.0 ± 0.0,,20.267 ± 0.523,16.889 ± 0.436,84.249 ± 4.925,92.667 ± 5.566,{},,VeilOfIgnorance_Meta-Llama-3-8B,,model_mean
1.0 ± 0.0,0.0 ± 0.0,,20.0 ± 0.0,16.667 ± 0.0,84.053 ± 5.478,93.333 ± 6.247,{},,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,,model_mean
5.467 ± 2.302,26.667 ± 23.165,,52.747 ± 19.235,43.956 ± 16.03,91.565 ± 3.931,46.156 ± 18.208,{},,VeilOfIgnorance_Phi-4,,model_mean
